ID,name,remote_url,size,dateOfLastCommit
6337c718-3e21-4ff6-8805-0562df8675cd,crd-ms-loan,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/crd-ms-loan,400079,2021-05-05 23:49:17+00:00
31b30116-4e29-45f1-a248-05aea507a6fa,do-helm-kube-slack,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/do-helm-kube-slack,21029,2020-06-19 21:05:13+00:00
bd2b0d55-6cce-42f2-99f0-05c78e4115f8,qa-automation-rest-api-transaction-broker,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/qa-automation-rest-api-transaction-broker,21042,2020-08-28 18:55:54+00:00
b1171db2-169b-46e3-983a-065aff84b89a,cd-lib-hsm-api-client,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/cd-lib-hsm-api-client,42980,2021-03-05 19:10:54+00:00
1095db06-53ed-4f0d-ba45-0681d6df8087,api-trn-payment,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/api-trn-payment,22715,2020-09-15 16:18:30+00:00
df81d8ce-3417-4992-acd4-06f56c58d489,ob-ms-prospect-validation,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ob-ms-prospect-validation,486805,2021-04-27 16:12:01+00:00
a41a24e8-106a-4aee-9658-06faf7624965,do-poc-android2,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/devops-test/_git/do-poc-android2,1320,2020-05-14 11:28:29+00:00
9d69952d-1304-40ad-b894-070ff06af134,do-helm-jaeger,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/do-helm-jaeger,15917,2020-07-16 14:27:11+00:00
7e26aa62-1af8-4868-8f3f-0712e551f566,saas-ms-account-management,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/saas-ms-account-management,89851,2021-05-04 20:37:20+00:00
8c9e5ce2-fb2c-42db-a82f-079db3b139a0,tb-api-adaptor-pts,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/tb-api-adaptor-pts,11985,2020-06-25 11:59:55+00:00
625315e7-3899-4d26-bba7-07de2e730d4d,do-poc-dev3,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/devops-test/_git/do-poc-dev3,19315,2020-04-06 12:15:14+00:00
ba6f3737-1a7b-42d0-9377-07f7a24e9e7e,ob-ios-authentication-pod,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ob-ios-authentication-pod,64457882,2021-04-27 16:53:13+00:00
ae2ffe03-4068-4614-998b-0898075ca20a,qa_automation_rest_api_mbr_cards_dataprep,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/qa_automation_rest_api_mbr_cards_dataprep,727,2021-01-27 14:17:24+00:00
8c22314e-bf9a-4f44-b7fe-08ada54d0a66,cassandra-migrate,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/cassandra-migrate,145637,2020-07-09 20:11:43+00:00
28909262-7c2b-470b-a2b3-09252667b26d,api-NOUSAR-openapi-config-v1,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/api-NOUSAR-openapi-config-v1,157117,2019-12-19 19:31:45+00:00
00751d27-5211-4a70-8c42-093b84e6c4f1,arq-sonarqube,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/arq-sonarqube,13601,2021-04-30 16:49:31+00:00
c631901b-2d1d-476b-b09d-09b1182d442e,trn-ios-pix,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/trn-ios-pix,274349,2021-05-05 20:57:36+00:00
d5f8a232-693b-4316-9ed2-09cfe07b96a1,devops-cd,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/devops-cd,795527512,2020-09-29 18:38:51+00:00
ebb0e0b2-0681-4295-92ad-0aaade1558c9,cd-ms-safe-mastercard,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/cd-ms-safe-mastercard,313065,2021-04-29 18:25:39+00:00
fd694b9d-714e-45a4-97f1-0b4f16c1712c,ssd.puppet.sftp,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ssd.puppet.sftp,19634,2020-12-07 11:35:51+00:00
d0654e37-21e9-444f-ab32-0b9e5dbb3d06,mbr-cd-events,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/mbr-cd-events,29672,2021-03-01 12:58:30+00:00
abbf071f-6fa0-4e2a-a198-0bf820d6c7d2,pa-client-ms-transactions,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/pa-client-ms-transactions,56683,2021-02-25 19:20:09+00:00
e72feb30-2f7c-4d8f-8be6-0c7896a37d9a,cad-ms-sms-notification,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/cad-ms-sms-notification,207271,2021-05-02 02:06:09+00:00
fbaba02b-8e6b-43d1-b0d4-0c82b21bcc6b,bank-slip-generation-ios,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/bank-slip-generation-ios,421073,2021-04-06 16:30:26+00:00
555ba947-717b-400f-a033-0cb52f4cdc6a,sd-flutter-design-system,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/sd-flutter-design-system,1078263,2021-04-27 13:39:05+00:00
0f840d3e-7e81-456c-88a7-0d9a6eb31cab,do-tf-vpn,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/do-tf-vpn,874,2020-07-02 18:47:59+00:00
735ff747-4adf-4381-9346-0db6ec30e432,ob-ms-files-manager,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ob-ms-files-manager,160961,2021-02-25 17:35:55+00:00
379163e5-d148-4077-af37-0f328241a0d1,poc-templates,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/devops-test/_git/poc-templates,25287,2020-04-06 13:12:30+00:00
cafcdec6-bfaf-4a45-88e7-0fcdacb4858a,pro-superdigital-l-master,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/pro-superdigital-l-master,18636,2020-09-09 17:16:27+00:00
13a530d5-7646-433c-8378-108cc70cfac5,api-NOUSAR-sysapi-usersAccountProvider-v1,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/api-NOUSAR-sysapi-usersAccountProvider-v1,26204,2020-06-02 21:07:10+00:00
a66c9afe-3491-4025-805a-110eb78999bc,pa-events-post-processing,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/pa-events-post-processing,736,2021-05-04 15:14:02+00:00
ac0f69d1-63a8-420e-a3aa-117ee23e35fe,onboarding-pod-ios,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/onboarding-pod-ios,176457176,2021-05-04 18:29:16+00:00
86bf2c7d-d76e-4306-9f6c-1200182649c5,ssd.puppet.chocolatey_installer,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ssd.puppet.chocolatey_installer,4037112,2020-10-09 17:20:58+00:00
1791e74c-b7fd-4648-b7a1-1298239d01e5,pa-client-ms-garnishment,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/pa-client-ms-garnishment,19882,2021-02-25 18:55:11+00:00
9678c7d7-5218-4dd7-bbcf-13468952043b,bi-regulatory-reporting,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/bi-regulatory-reporting,22451,2021-01-07 14:37:08+00:00
8e448276-7390-43eb-8cbd-1400f3547560,cd-docs,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/cd-docs,926565,2021-04-30 17:17:39+00:00
aa0ad727-d3c9-4738-a6a7-14147f62abb6,cd-poc-specflow,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/cd-poc-specflow,17093,2021-02-01 19:14:49+00:00
4f127bad-8e27-4deb-a2e6-142336f6c4be,trn-ms-pix,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/trn-ms-pix,316006,2021-05-03 19:06:02+00:00
3dda3db3-2178-4c92-ab16-14dfa4bb76ff,ob-ms-serasa,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ob-ms-serasa,177428,2021-02-26 11:03:31+00:00
0d705141-20df-46cc-a1fc-1544880a99e5,spring-boot-config,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/spring-boot-config,999,2019-09-30 13:49:07+00:00
2c51c735-e6c6-46bc-aecc-157577fe8d6f,ob-ms-account-integration-collector,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ob-ms-account-integration-collector,37850,2021-02-11 20:20:24+00:00
15eef036-d53b-46ca-a47f-157d81bb7887,arq-cli-web-tool,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/arq-cli-web-tool,3589264,2021-05-04 12:44:46+00:00
c0579c2f-62fc-44da-838b-16086439116f,ccoe-td-cpqd,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ccoe-td-cpqd,2587270,2020-10-15 19:56:42+00:00
0e7dba98-14f0-45e0-a462-16205cb82382,trn-android-authentication,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/trn-android-authentication,2033178,2021-03-03 12:47:41+00:00
0c6edbe9-d042-48e8-989e-162099f2c3f1,api-NOUSAR-mock,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/api-NOUSAR-mock,10702,2020-03-19 14:03:26+00:00
9c967e2b-b0ca-424c-a826-16491cf00f93,sd-flutter-cards,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/sd-flutter-cards,260334,2021-05-05 00:08:36+00:00
a6ae62d9-e94f-42c5-933d-168832b24e32,design-token-language,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/design-token-language,23569951,2021-03-02 15:30:38+00:00
c8f01536-b751-4009-85c9-16956885dfe4,qa-test-mobile-ios,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/qa-test-mobile-ios,21552095,2020-06-12 19:05:50+00:00
afdc0714-8284-4546-9cfd-174a2f13ebc5,ob-ms-prospect,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ob-ms-prospect,1620289,2021-04-30 02:36:18+00:00
d1e3d76d-47b0-4958-9d83-176e87227ef4,do-poc-react,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/devops-test/_git/do-poc-react,69512,2020-04-02 19:00:49+00:00
33bbc5e6-2769-43ef-abbe-184e62c1fea3,ob-lib-kafka-connectors,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ob-lib-kafka-connectors,58049,2021-04-30 02:16:31+00:00
33d0e99f-80f8-4627-880f-186910209a08,do-tf-module-elasticsearch,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/do-tf-module-elasticsearch,30110109,2020-06-18 16:49:54+00:00
918986e0-7ebc-45e5-a1ca-18cbfedc154e,api-NOUSAR-oauth,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/api-NOUSAR-oauth,6551,2019-12-19 19:26:31+00:00
2d441351-4b3f-4445-b9fe-1925c8048e9e,cl-transport-sonda-assets,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/cl-transport-sonda-assets,703814,2021-03-15 17:18:03+00:00
882f04c2-7d23-4358-b897-1938948ec3fe,ob-events-BankStatement-Integration,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ob-events-BankStatement-Integration,8628,2020-11-11 14:09:13+00:00
8e9b920d-3903-47bb-9353-19df29f3d4cb,ob-ms-bankstatement-Integration-collector,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ob-ms-bankstatement-Integration-collector,38392,2020-11-24 11:43:18+00:00
a8b73eb2-f393-45bf-9956-1aa8c352213f,pa-events-accounts,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/pa-events-accounts,231749,2021-04-29 21:08:11+00:00
f6b74ae8-98ad-4650-99ed-1af21f2b0c1d,bcc-qa-integration-payments,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/bcc-qa-integration-payments,65084,2020-09-24 18:50:07+00:00
a44cf899-3352-4554-961a-1b1a9ed5b6a2,pix-spi-pagador-sgct-worker,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/pix-spi-pagador-sgct-worker,726,2020-08-29 22:38:17+00:00
511ab5d9-a1ea-415f-a15a-1b2e0753da78,mbr-orchestrator,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/mbr-orchestrator,738,2020-11-06 20:02:07+00:00
c48f6809-28ba-4333-8628-1bb55a10d714,ob-ms-prometeo,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ob-ms-prometeo,86410,2021-02-25 16:48:04+00:00
bdbdab31-b1e8-43c3-ad4e-1c34bf035329,ob-ms-fullfilment,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ob-ms-fullfilment,214264,2020-11-24 12:22:12+00:00
87fd3ead-a3ba-4032-b05b-1c4f5b35929a,do-grafana,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/do-grafana,34936,2021-03-12 15:00:40+00:00
770ff702-49d3-4b62-b8cb-1c91e709026e,test-us-tag,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/test-us-tag,5936,2021-03-23 18:35:34+00:00
d3f0785d-edf2-436e-b60f-1e4d60e0f74c,api-NOUSAR-openapi-person,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/api-NOUSAR-openapi-person,2593,2020-02-12 12:50:50+00:00
c6eac01a-09aa-495f-862c-1ec2ae5b6ab4,pa-client-ms-calculation-log,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/pa-client-ms-calculation-log,8528,2021-02-24 01:17:11+00:00
8b468910-d87a-4f31-bffe-1f240207622d,ob-ms-FavoriteTransferBetweenSuper-Integration-collector,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ob-ms-FavoriteTransferBetweenSuper-Integration-collector,27081,2020-11-21 23:40:45+00:00
b24e0756-2d8a-464a-9a8c-1f38e26e9789,trn-lib-deserialize-header,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/trn-lib-deserialize-header,12549,2020-07-10 21:58:01+00:00
8edf3583-fcfc-46bc-8007-1f8929c97e09,ob-events-balance-integration,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ob-events-balance-integration,28799,2020-11-08 20:45:15+00:00
323c2735-6e59-4aca-b1f4-20394aa9f19c,cd-jobs,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/cd-jobs,91120,2021-03-30 17:39:55+00:00
277a6cf6-2e54-4a63-a152-20dab3892a0d,trn-svc-cards,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/trn-svc-cards,320082,2021-05-03 12:58:30+00:00
7f45c5c5-56c8-444c-9432-212e86ce067e,ssd.puppet.hieradata,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ssd.puppet.hieradata,863,2020-09-01 18:16:27+00:00
edb7017c-4a69-4fba-96d2-219b7d4cbb1b,cd-azure-minio,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/cd-azure-minio,70674,2020-07-24 17:44:20+00:00
373b2f1f-2ff9-45db-8c9b-2247199119e8,ssd.puppet.powershell_installer,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ssd.puppet.powershell_installer,111992656,2020-10-19 16:43:07+00:00
dace911e-68aa-4310-a9d6-23f8051397cc,bcc-gp-ms-authorization,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/bcc-gp-ms-authorization,125123,2021-04-30 18:40:49+00:00
22c28450-a566-4517-a98d-247e8f7edb34,cad-ms-voice-notification,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/cad-ms-voice-notification,186761,2021-05-03 18:47:45+00:00
78d7ad20-03f5-4ce0-8223-24b3949e788e,devops.wiki,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/devops.wiki,5340362,2021-04-30 20:46:48+00:00
146d36c7-6719-426a-94be-24dbbd7db49d,pix-spi-recebedor-receive-worker,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/pix-spi-recebedor-receive-worker,726,2020-08-29 22:38:19+00:00
89871fe9-deab-4f2b-a3ca-255b9605c299,qa-lake-gateway,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/qa-lake-gateway,68791,2020-08-25 19:56:43+00:00
05054ab5-2687-4167-a695-25b3aadf51e3,do-tf-hbase,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/do-tf-hbase,6410,2020-02-13 19:49:02+00:00
d6909ed2-03aa-4b24-b3a5-25e2f73e08c7,bcc-keycloak-design,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/bcc-keycloak-design,10159445,2020-02-11 15:28:55+00:00
73c4fb59-2ba9-4851-9e42-2631df6e4604,crm-ocp-pro,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/crm-ocp-pro,228223,2021-02-24 14:37:01+00:00
d3c5e30d-5b6d-41c2-943c-263adc341a91,pa-client-ms-product,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/pa-client-ms-product,97144,2021-04-27 12:49:17+00:00
7494a18d-3ff3-4148-a21f-2663e4ec587c,do-helm-kafka-rest-api,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/do-helm-kafka-rest-api,33294,2021-01-14 17:22:56+00:00
7f814311-99b9-4d83-9476-26bbcf54c09d,arq-partners-gateway,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/arq-partners-gateway,31176,2021-03-01 11:34:08+00:00
dd94470d-85c9-4558-bc82-27500953b80f,trn-svc-adaptor-pts-migration,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/trn-svc-adaptor-pts-migration,1081354356,2021-04-29 21:24:31+00:00
a9c044a0-e290-4366-8062-2777381fb772,cd-lib-configuration,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/cd-lib-configuration,60203,2021-02-19 22:42:35+00:00
19867639-931c-48bc-9a21-27a3b15a4c9c,pa-events-organization-structure,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/pa-events-organization-structure,89314,2021-03-24 16:57:22+00:00
54120f2d-a191-4f65-b3f5-27ae7d37bcf9,config-repo-ocdev,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/config-repo-ocdev,3664188,2021-05-05 23:42:38+00:00
2f6dd159-3b50-44c7-ad9b-27b3295798dc,arq-lib-common-swagger,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/arq-lib-common-swagger,79278,2021-04-28 12:41:41+00:00
62b52899-5077-4dc5-a8c8-27f3f527dd7e,san-idv-sample,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/san-idv-sample,419488568,2020-06-04 19:52:56+00:00
1f41276e-ff8a-4c07-8850-283e899f3957,do-ansible-opendj,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/do-ansible-opendj,81509607,2020-10-06 12:56:38+00:00
71b65c5d-d3e0-48b5-9a4c-289aa016bbb6,cd-ms-posting-conciliation-mastercard,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/cd-ms-posting-conciliation-mastercard,569975,2021-05-04 14:29:51+00:00
b8574182-d5c6-46b5-9bae-299f2d63c837,ob-ms-ani,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ob-ms-ani,144633,2021-04-21 17:15:22+00:00
48e4df97-a065-4b6a-b866-2a64cd0a310b,cd-qa-integration-authorizer,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/cd-qa-integration-authorizer,739,2021-01-05 20:34:17+00:00
3689f2ee-c2fc-4cd3-ac33-2a79ae3112a8,config-repo-preproduction,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/config-repo-preproduction,567096,2021-05-05 21:29:33+00:00
bed5d808-21e8-4611-bb57-2aca1c05f3c5,qa-mobile-regression-tests,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/qa-mobile-regression-tests,102425084,2021-04-29 00:07:48+00:00
719b6e57-ae10-4145-a7e5-2bb23608cc74,cd-ms-embossing,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/cd-ms-embossing,2978644,2021-04-29 21:14:52+00:00
fdf3d750-ef0d-4349-b0e6-2bdbe0d7319f,ob-ms-renaper,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ob-ms-renaper,224777,2021-02-28 18:02:31+00:00
02333740-245f-4367-8466-2bef13c1d705,pa-ms-lock-documents,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/pa-ms-lock-documents,1543596,2021-05-05 20:29:10+00:00
f857de7f-12f9-41dc-bfb1-2cdb428bf5fb,ob-ms-account-integration-collector-old,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ob-ms-account-integration-collector-old,36818451,2021-02-11 19:52:10+00:00
f89f3062-f5ee-469a-b9d1-2cee895f882f,api-pa-transaction,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/api-pa-transaction,45636,2020-09-15 16:16:04+00:00
74bea70f-5e4e-486c-b5dd-2d8a7e7ea41c,arq-config-server,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/arq-config-server,25575728,2020-11-23 19:00:10+00:00
9cb531e6-fd48-4978-bfce-2d9238f86a1a,qa-tb-peru-integrated-tests,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/qa-tb-peru-integrated-tests,12118,2020-11-24 21:39:43+00:00
3ce57eaf-bba5-4c22-b4d7-2db8c036fa3f,arq-lib-common-remoteconfig,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/arq-lib-common-remoteconfig,1093047,2020-10-06 23:56:55+00:00
73cd2730-8bee-435d-9f74-2e0473175a96,trn-ms-integration-spb,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/trn-ms-integration-spb,3916406,2021-04-30 12:41:38+00:00
e8775324-47ca-4aa8-ab25-2e3649547499,svc-mfe-payment,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/svc-mfe-payment,497324,2021-05-05 15:39:11+00:00
2e7747e7-30b0-4b14-a078-2f4515b730ab,do-kube-state-metrics,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/do-kube-state-metrics,15188,2021-03-12 18:23:08+00:00
7d4e94cd-53c9-4456-a907-2f7dd248405a,ob-ms-veridas,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/ob-ms-veridas,445467,2021-03-31 15:21:27+00:00
dccae6c7-e28e-4c1f-9d18-2f84e4aa721b,sdbrasil-ms-modelo,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/sdbrasil-ms-modelo,38362,2019-03-13 14:42:59+00:00
48fd94c8-7615-4655-9648-3038db3fb4a6,api-ob-veridas,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/api-ob-veridas,18605,2020-09-15 15:48:34+00:00
afebf5ed-c0d8-4910-8315-32473016f572,cd-ms-notification-facade,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/cd-ms-notification-facade,70697,2021-03-12 18:20:29+00:00
203ce42d-a417-43d8-923d-3272c2ffa3fd,pa-api-definitions,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/pa-api-definitions,6700238,2021-04-30 05:43:05+00:00
e7c38b32-59aa-4111-8995-32bef56fad99,api-pa-account-management,https://Superdigital-HoldCo@dev.azure.com/Superdigital-HoldCo/global-platform/_git/api-pa-account-management,57223,2020-09-15 16:09:31+00:00
